farm,treatment,endpoint,month,month_mean,overall_mean,max,days_survival,years_survival,mean_annual_colonies,mean_annual_bees,queen_mortality,queen_survival,new_queens,surviving_queens,proportion_queens_surviving
EM,no gdn,TotalMales,July,108.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalMales,July,125.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalMales,July,136.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalMales,July,169.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalMales,July,120.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalMales,July,133.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalMales,July,127.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalMales,July,178.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalMales,July,117.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalMales,July,145.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalMales,July,154.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalMales,July,114.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalMales,July,107.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalMales,July,131.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalMales,July,108.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalMales,July,170.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalMales,July,107.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalMales,July,131.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalMales,July,138.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalMales,July,103.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalMales,July,82.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalMales,July,82.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalMales,July,108.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalMales,July,119.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalMales,July,143.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalMales,July,129.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalMales,July,153.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,ColonyDensity_km2,July,2.127903387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,ColonyDensity_km2,July,1.943814013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,ColonyDensity_km2,July,1.795269274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,ColonyDensity_km2,July,2.044612229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,ColonyDensity_km2,July,2.450192418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,ColonyDensity_km2,July,2.072994885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,ColonyDensity_km2,July,2.408812098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,ColonyDensity_km2,July,2.031349306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,ColonyDensity_km2,July,1.908534638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,ColonyDensity_km2,July,1.644071951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,ColonyDensity_km2,July,1.864236475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,ColonyDensity_km2,July,2.111457362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,ColonyDensity_km2,July,3.18310155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,ColonyDensity_km2,July,2.245147627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,ColonyDensity_km2,July,2.176710944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,ColonyDensity_km2,July,2.208276701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,ColonyDensity_km2,July,2.02551362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,ColonyDensity_km2,July,2.174854134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,ColonyDensity_km2,July,1.71834432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,ColonyDensity_km2,July,2.135595882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,ColonyDensity_km2,July,2.737467333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,ColonyDensity_km2,July,1.890497063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,ColonyDensity_km2,July,2.22392695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,ColonyDensity_km2,July,2.226844793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,ColonyDensity_km2,July,2.985749254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,ColonyDensity_km2,July,2.049917399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,ColonyDensity_km2,July,2.152572424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,ColonyDensity_km2,July,2.155755525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,ColonyDensity_km2,July,2.935615405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,ColonyDensity_km2,July,2.149919839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,ColonyDensity_km2,July,2.454967071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,ColonyDensity_km2,July,2.540115037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,ColonyDensity_km2,July,2.013842248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,ColonyDensity_km2,July,1.854952429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,ColonyDensity_km2,July,2.139044242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,ColonyDensity_km2,July,1.882539309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,ColonyDensity_km2,July,2.902988614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,ColonyDensity_km2,July,1.810123748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,ColonyDensity_km2,July,2.135065365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,ColonyDensity_km2,July,2.280692261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,ColonyDensity_km2,July,1.793412465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,ColonyDensity_km2,July,1.491813593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,ColonyDensity_km2,July,1.51489108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,ColonyDensity_km2,July,1.976175546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,ColonyDensity_km2,July,2.072729626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,ColonyDensity_km2,July,2.419157178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,ColonyDensity_km2,July,2.084666257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,ColonyDensity_km2,July,2.510406089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalActiveBees,Aug,2.884166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalActiveBees,Aug,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalActiveBees,Aug,3.660833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalActiveBees,Aug,2.960833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalActiveBees,Aug,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalActiveBees,Aug,1.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalActiveBees,Aug,4.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalActiveBees,Aug,3.949166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalActiveBees,Aug,1.580833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalActiveBees,Aug,1.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalActiveBees,Aug,2.984166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalActiveBees,Aug,2.5225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalActiveBees,Aug,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalActiveBees,Aug,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalActiveBees,Aug,3.339166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalActiveBees,Aug,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalActiveBees,Aug,3.846666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalActiveBees,Aug,4.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalActiveBees,Aug,2.488333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalActiveBees,Aug,2.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalActiveBees,Aug,4.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalActiveBees,Aug,3.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalActiveBees,Aug,3.4125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalActiveBees,Aug,3.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalActiveBees,Aug,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalActiveBees,Aug,3.051666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalActiveBees,Aug,2.944166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalActiveBees,Aug,3.928333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalActiveBees,Aug,3.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalActiveBees,Aug,3.7475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalActiveBees,Aug,3.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalActiveBees,Aug,3.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalActiveBees,Aug,3.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalActiveBees,Aug,3.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalActiveBees,Aug,2.615833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalActiveBees,Aug,1.684166667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalActiveBees,Aug,4.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalActiveBees,Aug,3.361666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalActiveBees,Aug,3.278333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalActiveBees,Aug,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalActiveBees,Aug,3.246666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalActiveBees,Aug,2.041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalActiveBees,Aug,2.2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalActiveBees,Aug,3.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalActiveBees,Aug,3.861666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalActiveBees,Aug,3.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalActiveBees,Aug,2.880833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalActiveBees,Aug,2.633333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalAdultQueens,Aug,262.1075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalAdultQueens,Aug,191.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalAdultQueens,Aug,199.6833333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalAdultQueens,Aug,217.9033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalAdultQueens,Aug,289.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalAdultQueens,Aug,212.9658333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalAdultQueens,Aug,269.5775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalAdultQueens,Aug,222.5683333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalAdultQueens,Aug,210.1908333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalAdultQueens,Aug,177.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalAdultQueens,Aug,181.5608333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalAdultQueens,Aug,201.9925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalAdultQueens,Aug,417.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalAdultQueens,Aug,224.7433333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalAdultQueens,Aug,265.9558333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalAdultQueens,Aug,225.5325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalAdultQueens,Aug,261.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalAdultQueens,Aug,208.4675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalAdultQueens,Aug,168.7583333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalAdultQueens,Aug,206.255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalAdultQueens,Aug,337.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalAdultQueens,Aug,196.3941667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalAdultQueens,Aug,232.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalAdultQueens,Aug,225.8808333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalAdultQueens,Aug,403.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalAdultQueens,Aug,244.8683333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalAdultQueens,Aug,239.8375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalAdultQueens,Aug,245.6983333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalAdultQueens,Aug,385.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalAdultQueens,Aug,211.2508333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalAdultQueens,Aug,256.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalAdultQueens,Aug,263.205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalAdultQueens,Aug,249.0741667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalAdultQueens,Aug,249.0741667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalAdultQueens,Aug,264.9825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalAdultQueens,Aug,219.7091667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalAdultQueens,Aug,356.1775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalAdultQueens,Aug,212.7083333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalAdultQueens,Aug,218.6291667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalAdultQueens,Aug,252.1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalAdultQueens,Aug,245.4816667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalAdultQueens,Aug,152.6891667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalAdultQueens,Aug,193.8491667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalAdultQueens,Aug,203.3408333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalAdultQueens,Aug,255.2866667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalAdultQueens,Aug,274.6566667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalAdultQueens,Aug,234.2658333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalAdultQueens,Aug,276.3033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalAdultWorkers,Aug,23.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalAdultWorkers,Aug,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalAdultWorkers,Aug,33.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalAdultWorkers,Aug,24.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalAdultWorkers,Aug,21.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalAdultWorkers,Aug,8.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalAdultWorkers,Aug,40.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalAdultWorkers,Aug,35.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalAdultWorkers,Aug,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalAdultWorkers,Aug,13.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalAdultWorkers,Aug,23.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalAdultWorkers,Aug,16.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalAdultWorkers,Aug,33.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,no gdn,TotalAdultWorkers,Aug,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,alt gdn,TotalAdultWorkers,Aug,27.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn pasture,TotalAdultWorkers,Aug,24.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn,TotalAdultWorkers,Aug,34.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,no gdn,TotalAdultWorkers,Aug,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,alt gdn,TotalAdultWorkers,Aug,20.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CW,gdn pasture,TotalAdultWorkers,Aug,11.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn,TotalAdultWorkers,Aug,29.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,no gdn,TotalAdultWorkers,Aug,31.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,alt gdn,TotalAdultWorkers,Aug,29.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EM,gdn pasture,TotalAdultWorkers,Aug,28.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn,TotalAdultWorkers,Aug,32.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,no gdn,TotalAdultWorkers,Aug,25.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,alt gdn,TotalAdultWorkers,Aug,23.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ET,gdn pasture,TotalAdultWorkers,Aug,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn,TotalAdultWorkers,Aug,29.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,no gdn,TotalAdultWorkers,Aug,28.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,alt gdn,TotalAdultWorkers,Aug,26.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LH,gdn pasture,TotalAdultWorkers,Aug,31.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn,TotalAdultWorkers,Aug,26.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,no gdn,TotalAdultWorkers,Aug,29.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,alt gdn,TotalAdultWorkers,Aug,22.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LM,gdn pasture,TotalAdultWorkers,Aug,12.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn,TotalAdultWorkers,Aug,35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,no gdn,TotalAdultWorkers,Aug,30.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,alt gdn,TotalAdultWorkers,Aug,26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MN,gdn pasture,TotalAdultWorkers,Aug,40.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn,TotalAdultWorkers,Aug,26.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,no gdn,TotalAdultWorkers,Aug,14.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,alt gdn,TotalAdultWorkers,Aug,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OB,gdn pasture,TotalAdultWorkers,Aug,33.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn,TotalAdultWorkers,Aug,33.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,no gdn,TotalAdultWorkers,Aug,24.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,alt gdn,TotalAdultWorkers,Aug,22.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PH,gdn pasture,TotalAdultWorkers,Aug,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn,TotalBeesEverProduced,Aug,22254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,no gdn,TotalBeesEverProduced,Aug,16034.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,alt gdn,TotalBeesEverProduced,Aug,17267.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,gdn pasture,TotalBeesEverProduced,Aug,17761.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn,TotalBeesEverProduced,Aug,25097.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,no gdn,TotalBeesEverProduced,Aug,17427.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,alt gdn,TotalBeesEverProduced,Aug,22394.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CH,gdn pasture,TotalBeesEverProduced,Aug,18833.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn,TotalBeesEverProduced,Aug,18491.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,no gdn,TotalBeesEverProduced,Aug,16373.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,alt gdn,TotalBeesEverProduced,Aug,15309.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHH,gdn pasture,TotalBeesEverProduced,Aug,17381.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHM,gdn,TotalBeesEverProduced,Aug,33861.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
